time,lat,lon,dev_acc_d
"2022-03-24 16:10:13",27.0606477,60.6329946,1678.32393
"2022-03-24 16:10:18",27.0596517,60.6329441,1678.43483
"2022-03-24 16:10:23",27.0585259,60.632784,1678.56105
"2022-03-24 16:10:28",27.0572803,60.6323401,1678.70641
"2022-03-24 16:10:33",27.0560492,60.6316688,1678.85863
"2022-03-24 16:10:38",27.0549334,60.6309415,1679.00214
"2022-03-24 16:10:43",27.053908,60.6302713,1679.13411
"2022-03-24 16:10:48",27.052774,60.6295603,1679.27857
"2022-03-24 16:10:53",27.0515752,60.6287658,1679.43341
"2022-03-24 16:10:58",27.050338,60.6279706,1679.59198
"2022-03-24 16:11:03",27.049123,60.6271782,1679.74826
"2022-03-24 16:11:08",27.0478946,60.6263856,1679.90585
"2022-03-24 16:11:13",27.0465982,60.6255913,1680.07012
"2022-03-24 16:11:18",27.0452924,60.6247229,1680.23893
"2022-03-24 16:11:23",27.0439449,60.6238739,1680.4108
"2022-03-24 16:11:28",27.0425055,60.6231575,1680.58593
"2022-03-24 16:11:33",27.0409668,60.6226191,1680.7652
"2022-03-24 16:11:38",27.0393689,60.6221437,1680.94907
"2022-03-24 16:11:43",27.0377671,60.621665,1681.13344
"2022-03-24 16:11:48",27.0361693,60.6211872,1681.31736
"2022-03-24 16:11:53",27.0345776,60.6207014,1681.50083
"2022-03-24 16:11:58",27.0330849,60.6202538,1681.67268
"2022-03-24 16:12:03",27.0318071,60.6198727,1681.81974
"2022-03-24 16:12:08",27.0306547,60.6195227,1681.95253
"2022-03-24 16:12:13",27.0295352,60.6191701,1682.08186
"2022-03-24 16:12:18",27.028456,60.6188337,1682.20644
"2022-03-24 16:12:23",27.0273906,60.6185021,1682.32942
"2022-03-24 16:12:28",27.0263798,60.6180543,1682.45029
"2022-03-24 16:12:33",27.0254574,60.6175062,1682.56637
"2022-03-24 16:12:38",27.0245957,60.6168246,1682.68362
"2022-03-24 16:12:43",27.0238105,60.6160504,1682.79986
"2022-03-24 16:12:48",27.0229748,60.6151906,1682.92595
"2022-03-24 16:12:53",27.0220388,60.6142722,1683.06423
"2022-03-24 16:12:58",27.0210172,60.6131926,1683.22029
"2022-03-24 16:13:03",27.0199449,60.6120941,1683.38177
"2022-03-24 16:13:08",27.0187991,60.6110665,1683.5449
"2022-03-24 16:13:13",27.017508,60.6102158,1683.71142
"2022-03-24 16:13:18",27.0161128,60.6094937,1683.88231
"2022-03-24 16:13:23",27.0146803,60.6087648,1684.05725
"2022-03-24 16:13:28",27.0132131,60.608032,1684.23587
"2022-03-24 16:13:33",27.0117251,60.6072886,1684.41704
"2022-03-24 16:13:38",27.0102095,60.6065283,1684.60169
"2022-03-24 16:13:43",27.0086909,60.6057567,1684.7871
"2022-03-24 16:13:48",27.0071838,60.6049859,1684.97132
"2022-03-24 16:13:53",27.0057137,60.6041985,1685.15251
"2022-03-24 16:13:58",27.0043509,60.6033997,1685.32352
"2022-03-24 16:14:03",27.0029698,60.6025579,1685.49833
"2022-03-24 16:14:08",27.0015795,60.6016755,1685.67598
"2022-03-24 16:14:13",27.0001625,60.6007635,1685.85767
"2022-03-24 16:14:18",26.9987264,60.5998592,1686.04083
"2022-03-24 16:14:23",26.9973108,60.5989794,1686.22082
"2022-03-24 16:14:28",26.9958484,60.5981534,1686.40292
"2022-03-24 16:14:33",26.9943238,60.597399,1686.58826
"2022-03-24 16:14:38",26.9927626,60.5967114,1686.7748
"2022-03-24 16:14:43",26.9915246,60.5961524,1686.92323
"2022-03-24 16:14:48",26.9904837,60.5956746,1687.04832
"2022-03-24 16:14:53",26.9894211,60.5951226,1687.17856
"2022-03-24 16:14:58",26.9882302,60.5944746,1687.32578
"2022-03-24 16:15:03",26.9869514,60.5937751,1687.48402
"2022-03-24 16:15:08",26.9855989,60.5930426,1687.65106
"2022-03-24 16:15:13",26.9841654,60.5922659,1687.82812
"2022-03-24 16:15:18",26.9827178,60.5914766,1688.00714
"2022-03-24 16:15:23",26.9812322,60.5906737,1688.19055
"2022-03-24 16:15:28",26.9797159,60.5898403,1688.37835
"2022-03-24 16:15:33",26.9781888,60.5890105,1688.56707
"2022-03-24 16:15:38",26.9766524,60.5881647,1688.75743
"2022-03-24 16:15:43",26.975202,60.5873086,1688.93971
"2022-03-24 16:15:48",26.9738831,60.5863006,1689.11721
"2022-03-24 16:15:53",26.9726571,60.585174,1689.29347
"2022-03-24 16:15:58",26.9714439,60.5840165,1689.47061
"2022-03-24 16:16:03",26.9702417,60.5828826,1689.6453
"2022-03-24 16:16:08",26.9690673,60.581778,1689.81575
"2022-03-24 16:16:13",26.9679312,60.5807049,1689.98094
"2022-03-24 16:16:18",26.9667796,60.5796127,1690.14866
"2022-03-24 16:16:23",26.9656665,60.5785581,1690.31071
"2022-03-24 16:16:28",26.9646952,60.5774013,1690.46826
"2022-03-24 16:16:33",26.9639654,60.5761444,1690.61698
"2022-03-24 16:16:38",26.9633896,60.5747554,1690.76885
"2022-03-24 16:16:43",26.9629501,60.5732706,1690.92395
"2022-03-24 16:16:48",26.9625029,60.5717202,1691.08551
"2022-03-24 16:16:53",26.9620507,60.5701412,1691.24993
"2022-03-24 16:16:58",26.9614945,60.5685801,1691.41661
"2022-03-24 16:17:03",26.9607604,60.5670755,1691.58666
"2022-03-24 16:17:08",26.9599027,60.5657611,1691.74816
"2022-03-24 16:17:13",26.9592018,60.564727,1691.87696
"2022-03-24 16:17:18",26.9586589,60.5639258,1691.97674
"2022-03-24 16:17:23",26.9581096,60.5631243,1692.07698
"2022-03-24 16:17:28",26.957564,60.5623227,1692.17697
"2022-03-24 16:17:33",26.9570819,60.5616137,1692.26538
"2022-03-24 16:17:38",26.9566359,60.56096,1692.347
"2022-03-24 16:17:48",26.9554625,60.5593183,1692.55563
"2022-03-24 16:17:43",26.9561232,60.5602095,NULL
"2022-03-24 16:17:53",26.9546591,60.5583464,1692.68705
"2022-03-24 16:17:58",26.9537259,60.5573945,1692.82734
"2022-03-24 16:18:03",26.9525543,60.5564119,1692.99005
"2022-03-24 16:18:08",26.9512827,60.5554325,1693.16162
"2022-03-24 16:18:13",26.9501337,60.5545865,1693.31449
"2022-03-24 16:18:18",26.9491864,60.5538818,1693.44092
"2022-03-24 16:18:23",26.9482556,60.5532036,1693.56437
"2022-03-24 16:18:28",26.9473248,60.5525062,1693.68887
"2022-03-24 16:18:33",26.9463855,60.5518294,1693.81305
"2022-03-24 16:18:38",26.9453837,60.5511282,1693.94439
"2022-03-24 16:18:43",26.9442973,60.5502918,1694.09095
"2022-03-24 16:18:48",26.9431304,60.5494533,1694.24509
"2022-03-24 16:18:53",26.9418767,60.5486661,1694.4049
"2022-03-24 16:18:58",26.9405915,60.5479421,1694.56486
"2022-03-24 16:19:03",26.9392323,60.5472762,1694.72984
"2022-03-24 16:19:18",26.935019,60.5452567,1695.23948
"2022-03-24 16:19:08",26.9378467,60.5466119,NULL
"2022-03-24 16:19:38",26.9308918,60.5416149,1695.82357
"2022-03-24 16:19:13",26.93641,60.5459248,NULL
"2022-03-24 16:20:08",26.9255556,60.5335029,1696.8233
"2022-03-24 16:19:53",26.9282492,60.5375961,NULL
"2022-03-24 16:19:48",26.9291512,60.5389572,NULL
"2022-03-24 16:19:43",26.9300321,60.5402987,NULL
"2022-03-24 16:20:03",26.9264269,60.5348315,NULL
"2022-03-24 16:20:38",26.9206248,60.5249261,1697.83538
"2022-03-24 16:29:33",26.8464541,60.3768824,1697.83538
"2022-03-24 16:29:43",26.8457156,60.3743407,1698.10067
"2022-03-24 16:30:18",26.8458784,60.3624892,1699.27697
"2022-03-24 16:29:48",26.8456156,60.3725825,NULL
"2022-03-24 16:30:53",26.8429443,60.3508691,1700.47548
"2022-03-24 16:30:38",26.8442756,60.3562143,NULL
"2022-03-24 16:30:23",26.8454958,60.3609958,NULL
"2022-03-24 16:30:58",26.8424878,60.3490627,1700.66181
"2022-03-24 16:31:13",26.8408508,60.3436423,1701.22974
"2022-03-24 16:29:53",26.8457722,60.3708562,NULL
"2022-03-24 16:30:28",26.8451204,60.3595281,NULL
"2022-03-24 16:29:58",26.8460962,60.3691644,NULL
"2022-03-24 16:31:03",26.8420276,60.3472367,NULL
"2022-03-24 16:30:03",26.8463889,60.367518,NULL
"2022-03-24 16:31:08",26.8415214,60.3454234,NULL
"2022-03-24 16:30:08",26.8464701,60.3657824,NULL
"2022-03-24 16:30:13",26.8462738,60.3640283,NULL
"2022-03-24 16:31:18",26.8399982,60.3419502,1701.4226
"2022-03-24 16:31:28",26.8378785,60.339091,1701.79154
"2022-03-24 16:31:23",26.8389984,60.3404201,NULL
"2022-03-24 16:31:33",26.8366676,60.3378271,1701.97559
"2022-03-24 16:31:38",26.8353446,60.3367278,1702.15879
"2022-03-24 16:31:43",26.8340261,60.3356486,1702.34039
"2022-03-24 16:31:48",26.8326786,60.3345298,1702.52693
"2022-03-24 16:31:53",26.8313317,60.333407,1702.71365
"2022-03-24 16:31:58",26.8299923,60.3322829,1702.89978
"2022-03-24 16:32:03",26.828628,60.3311573,1703.08822
"2022-03-24 16:32:08",26.8271772,60.3300792,1703.28185
"2022-03-24 16:32:18",26.8240902,60.3281847,1703.67333
"2022-03-24 16:32:23",26.8225726,60.3274183,1703.85849
"2022-03-24 16:32:13",26.8256516,60.3290721,NULL
"2022-03-24 16:32:28",26.8210691,60.3267851,1704.03714
"2022-03-24 16:32:33",26.8195494,60.3261335,1704.21813
"2022-03-24 16:32:38",26.8181875,60.3255281,1704.3811
"2022-03-24 16:32:43",26.8169395,60.3249133,1704.53274
"2022-03-24 16:32:48",26.8157317,60.3241975,1704.68472
"2022-03-24 16:32:53",26.8146138,60.3234034,1704.83194
"2022-03-24 16:32:58",26.813595,60.3225595,1704.97287
"2022-03-24 16:33:03",26.8127127,60.3217086,1705.10235
"2022-03-24 16:33:08",26.8119101,60.3208417,1705.22635
"2022-03-24 16:33:13",26.8113642,60.3201849,1705.31545
"2022-03-24 16:33:28",26.8099651,60.318206,1705.56607
"2022-03-24 16:33:33",26.8093751,60.3173294,1705.67506
"2022-03-24 16:33:38",26.8087234,60.3163611,1705.79546
"2022-03-24 16:33:43",26.8079226,60.315225,1705.93917
"2022-03-24 16:33:48",26.8071698,60.3140693,1706.08121
"2022-03-24 16:33:53",26.806526,60.3131005,1706.20112
"2022-03-24 16:33:58",26.8059462,60.3122387,1706.30826
"2022-03-24 16:34:08",26.8047528,60.3104612,1706.52908
"2022-03-24 16:34:18",26.8035524,60.3085283,1706.76286
"2022-03-24 16:34:13",26.8041118,60.3095138,NULL
"2022-03-24 16:34:23",26.8029882,60.3074482,1706.8871
"2022-03-24 16:34:28",26.8024527,60.3062343,1707.02153
"2022-03-24 16:34:33",26.8019664,60.3048882,1707.16571
"2022-03-24 16:34:38",26.8015824,60.3035307,1707.30709
"2022-03-24 16:34:43",26.8012168,60.3021247,1707.45248
"2022-03-24 16:34:48",26.800852,60.30074,1707.59582
"2022-03-24 16:34:03",26.8053518,60.3113587,NULL
"2022-03-24 16:34:53",26.8004138,60.2992542,1707.75117
"2022-03-24 16:34:58",26.79991,60.2976706,1707.91808
"2022-03-24 16:35:03",26.7993033,60.2961241,1708.0858
"2022-03-24 16:36:08",26.790876,60.2811742,1709.84133
"2022-03-24 16:36:13",26.79012,60.2798696,1709.99576
"2022-03-24 16:36:18",26.7893094,60.2784927,1710.15953
"2022-03-24 16:36:23",26.7884608,60.2770276,1710.33294
"2022-03-24 16:36:28",26.7875733,60.2755483,1710.50991
"2022-03-24 16:36:33",26.7865531,60.2741755,1710.68728
"2022-03-24 16:36:38",26.7853825,60.2729306,1710.86681
"2022-03-24 16:36:43",26.7840867,60.2718463,1711.04672
"2022-03-24 16:36:48",26.7827019,60.2709563,1711.2243
"2022-03-24 16:36:53",26.7812889,60.2700978,1711.4031
"2022-03-24 16:36:58",26.7798982,60.2692326,1711.58004
"2022-03-24 16:37:03",26.778503,60.268365,1711.75754
"2022-03-24 16:37:08",26.7770962,60.2675111,1711.93552
"2022-03-24 16:37:13",26.7757233,60.2666236,1712.11183
"2022-03-24 16:37:18",26.7744441,60.2655918,1712.28717
"2022-03-24 16:37:23",26.7733233,60.264449,1712.45576
"2022-03-24 16:37:33",26.7714622,60.2617524,1712.79423
"2022-03-24 16:37:53",26.7680501,60.2556182,1713.51196
"2022-03-24 16:37:48",26.7688996,60.2571516,NULL
"2022-03-24 16:37:58",26.7671754,60.2540421,1713.69626
"2022-03-24 16:37:43",26.7697485,60.2586814,NULL
"2022-03-24 16:38:03",26.7662977,60.2524752,1713.87996
"2022-03-24 16:38:08",26.7654611,60.2509626,1714.05666
"2022-03-24 16:37:38",26.7706164,60.2602234,NULL
"2022-03-24 16:38:13",26.7646479,60.2494616,1714.23103
"2022-03-24 16:38:23",26.7627271,60.2468017,1714.57078
"2022-03-24 16:38:18",26.7637869,60.2480278,NULL
"2022-03-24 16:38:33",26.7602394,60.2454299,1714.87921
"2022-03-24 16:38:38",26.7589459,60.2450009,1715.02926
"2022-03-24 16:38:28",26.761518,60.2459628,NULL
"2022-03-24 16:38:43",26.7577018,60.2445752,1715.17395
"2022-03-24 16:39:18",26.7528197,60.2360003,1716.18402
"2022-03-24 16:38:48",26.7564585,60.2440592,NULL
"2022-03-24 16:38:53",26.7553002,60.2432798,NULL
"2022-03-24 16:39:38",26.7528307,60.2289112,1716.88813
"2022-03-24 16:39:08",26.7530095,60.2394,NULL
"2022-03-24 16:39:23",26.7528287,60.2343338,NULL
"2022-03-24 16:39:13",26.752806,60.2377078,NULL
"2022-03-24 16:39:03",26.7534913,60.2408625,NULL
"2022-03-24 16:38:58",26.7542694,60.2421655,NULL
"2022-03-24 16:39:53",26.7526361,60.224038,1717.37264
"2022-03-24 16:39:33",26.7528361,60.2307139,NULL
"2022-03-24 16:39:48",26.7528136,60.2256004,NULL
"2022-03-24 16:39:43",26.7528327,60.2272221,NULL
"2022-03-24 16:39:58",26.7523007,60.2223772,1717.54176
"2022-03-24 16:40:03",26.7517759,60.2206894,1717.71927
"2022-03-24 16:40:08",26.7510883,60.2190654,1717.89779
"2022-03-24 16:40:13",26.7504014,60.2175197,1718.06928
"2022-03-24 16:40:18",26.7496901,60.215952,1718.24394
"2022-03-24 16:40:33",26.7476963,60.2114208,1718.74568
"2022-03-24 16:40:48",26.7456202,60.2063419,1719.3005
"2022-03-24 16:40:28",26.7484319,60.2130243,NULL
"2022-03-24 16:40:43",26.7462488,60.2080471,NULL
"2022-03-24 16:40:23",26.74905,60.2144588,NULL
"2022-03-24 16:40:38",26.7469765,60.2097372,NULL
"2022-03-24 16:40:53",26.7451737,60.2045565,1719.48467
"2022-03-24 16:40:58",26.7449426,60.2027629,1719.66467
"2022-03-24 16:41:03",26.744908,60.2009626,1719.84354
"2022-03-24 16:41:38",26.744703,60.1896452,1720.96793
"2022-03-24 16:41:43",26.7445024,60.1883205,1721.1014
"2022-03-24 16:41:48",26.7442786,60.1871534,1721.21997
"2022-03-24 16:41:33",26.7448393,60.1911412,NULL
"2022-03-24 16:41:53",26.7439905,60.1859159,1721.347
"2022-03-24 16:41:23",26.744896,60.1944571,NULL
"2022-03-24 16:41:58",26.7437351,60.184851,1721.45652
"2022-03-24 16:42:03",26.74339,60.1837765,1721.56995
"2022-03-24 16:42:08",26.7430065,60.18249,1721.70467
"2022-03-24 16:42:18",26.7418766,60.179745,1722.00491
"2022-03-24 16:42:23",26.7411994,60.178325,1722.16481
"2022-03-24 16:42:28",26.74037,60.1768534,1722.33767
"2022-03-24 16:42:38",26.738475,60.1740395,1722.68775
"2022-03-24 16:42:43",26.7374333,60.1727849,1722.85792
"2022-03-24 16:42:33",26.7394361,60.1753852,NULL
"2022-03-24 16:42:48",26.7363178,60.1714935,1723.03639
"2022-03-24 16:42:53",26.7351672,60.170366,1723.20647
"2022-03-24 16:42:58",26.7341159,60.1694144,1723.35683
"2022-03-24 16:43:03",26.7328944,60.1684903,1723.52081
"2022-03-24 16:43:08",26.7316086,60.167565,1723.69082
"2022-03-24 16:43:13",26.7302591,60.1666011,1723.86886
"2022-03-24 16:43:18",26.7288915,60.1656366,1724.04864
"2022-03-24 16:43:23",26.7275183,60.1646538,1724.22992
"2022-03-24 16:43:28",26.7261263,60.1636661,1724.41323
"2022-03-24 16:43:33",26.7247402,60.1626756,1724.59613
"2022-03-24 16:43:38",26.7233607,60.1616864,1724.77835
"2022-03-24 16:43:43",26.72205,60.1607654,1724.95047
"2022-03-24 16:43:48",26.7208367,60.1600695,1725.10211
"2022-03-24 16:43:53",26.7197146,60.1595885,1725.23575
"2022-03-24 16:43:58",26.7186824,60.1592596,1725.35513
"2022-03-24 16:44:03",26.7179893,60.1590755,1725.43436
"2022-03-24 16:44:08",26.7170319,60.1588971,1725.54232
"2022-03-24 16:44:13",26.7159962,60.158737,1725.65861
"2022-03-24 16:44:18",26.7149066,60.158532,1725.7815
"2022-03-24 16:44:23",26.7137567,60.1582977,1725.91151
"2022-03-24 16:44:28",26.7126733,60.1580915,1726.03374
"2022-03-24 16:44:33",26.7119309,60.157972,1726.11717
"2022-03-24 16:44:38",26.7112648,60.1578529,1726.1922
"2022-03-24 16:44:43",26.7103774,60.157675,1726.29248
"2022-03-24 16:44:48",26.7093486,60.1574881,1726.40841
"2022-03-24 16:44:53",26.7082441,60.1572676,1726.5332
"2022-03-24 16:44:58",26.7071659,60.156902,1726.65851
"2022-03-24 16:45:03",26.7061176,60.1562956,1726.78976
"2022-03-24 16:45:08",26.7051768,60.1554142,1726.92622
"2022-03-24 16:45:13",26.7043212,60.1543464,1727.06874
"2022-03-24 16:45:18",26.7035187,60.1532325,1727.21094
"2022-03-24 16:45:23",26.7027188,60.1521302,1727.35205
"2022-03-24 16:45:28",26.7018748,60.1510171,1727.49713
"2022-03-24 16:45:33",26.7009153,60.1500593,1727.64013
"2022-03-24 16:45:38",26.6997894,60.1493675,1727.78299
"2022-03-24 16:45:43",26.6985275,60.148952,1727.92929
"2022-03-24 16:45:48",26.697168,60.148693,1728.08269
"2022-03-24 16:45:53",26.6957803,60.1484185,1728.23943
"2022-03-24 16:45:58",26.6943779,60.1481427,1728.39781
"2022-03-24 16:46:03",26.6929782,60.147861,1728.55599
"2022-03-24 16:46:08",26.6915598,60.1475808,1728.7162
"2022-03-24 16:46:13",26.6901052,60.1472903,1728.88055
"2022-03-24 16:46:18",26.6886371,60.1469891,1729.04657
"2022-03-24 16:46:23",26.6871507,60.1466902,1729.21455
"2022-03-24 16:46:28",26.6856232,60.1463928,1729.387
"2022-03-24 16:46:33",26.6841059,60.1460626,1729.55893
"2022-03-24 16:46:38",26.6825736,60.1457595,1729.73201
"2022-03-24 16:46:43",26.681036,60.1454376,1729.90601
"2022-03-24 16:46:48",26.6794832,60.1451288,1730.08143
"2022-03-24 16:46:53",26.6779037,60.144851,1730.25927
"2022-03-24 16:46:58",26.67632,60.1446379,1730.4367
"2022-03-24 16:47:03",26.6748156,60.1444658,1730.6049
"2022-03-24 16:47:08",26.6732685,60.1443147,1730.77764
"2022-03-24 16:47:13",26.671662,60.1441221,1730.95735
"2022-03-24 16:47:18",26.670095,60.1439271,1731.13272
"2022-03-24 16:47:23",26.6685894,60.1437455,1731.30116
"2022-03-24 16:47:28",26.6671305,60.1435741,1731.46433
"2022-03-24 16:47:33",26.6658007,60.1434224,1731.61301
"2022-03-24 16:47:38",26.6649005,60.1433094,1731.71376
"2022-03-24 16:47:43",26.6641038,60.1432182,1731.80284
"2022-03-24 16:47:48",26.6633329,60.1431582,1731.8888
"2022-03-24 16:47:53",26.6624069,60.1430098,1731.99285
"2022-03-24 16:47:58",26.661568,60.1429218,1732.08657
"2022-03-24 16:48:03",26.6607339,60.1428446,1732.17966
"2022-03-24 16:48:08",26.6597153,60.1427416,1732.29342
"2022-03-24 16:48:13",26.6586638,60.1425952,1732.41128
"2022-03-24 16:48:18",26.6576155,60.1424819,1732.52843
"2022-03-24 16:48:23",26.6564124,60.1423053,1732.66339
"2022-03-24 16:48:28",26.6552356,60.1421009,1732.79586
"2022-03-24 16:48:33",26.6540912,60.1418746,1732.92512
"2022-03-24 16:48:38",26.6528889,60.1415704,1733.06223
"2022-03-24 16:48:43",26.6516229,60.141174,1733.20846
"2022-03-24 16:48:48",26.650341,60.1407006,1733.35861
"2022-03-24 16:48:53",26.6491328,60.1401893,1733.50229
"2022-03-24 16:48:58",26.6479411,60.139624,1733.64626
"2022-03-24 16:49:03",26.6467714,60.1390069,1733.7901
"2022-03-24 16:49:08",26.6455794,60.1383437,1733.93818
"2022-03-24 16:49:13",26.6443941,60.1376924,1734.08506
"2022-03-24 16:49:18",26.6432272,60.1370561,1734.22945
"2022-03-24 16:49:23",26.6420137,60.136423,1734.37838
"2022-03-24 16:49:28",26.6407838,60.1357427,1734.53099
"2022-03-24 16:49:33",26.6396454,60.1350385,1734.67568
"2022-03-24 16:49:38",26.6385868,60.1342926,1734.81484
"2022-03-24 16:49:43",26.6376262,60.1335918,1734.9424
"2022-03-24 16:49:48",26.6366752,60.1328987,1735.06864
"2022-03-24 16:49:53",26.6357157,60.1321841,1735.19685
"2022-03-24 16:50:03",26.6336724,60.1306807,1735.46888
"2022-03-24 16:49:58",26.6347068,60.1314392,NULL
"2022-03-24 16:50:08",26.6326339,60.1299032,1735.60787
"2022-03-24 16:50:13",26.6315499,60.1291042,1735.75227
"2022-03-24 16:50:18",26.630436,60.1282843,1735.90058
"2022-03-24 16:50:23",26.629314,60.1274471,1736.05059
"2022-03-24 16:50:28",26.628146,60.1265849,1736.20625
"2022-03-24 16:50:33",26.6270118,60.1257688,1736.35625
"2022-03-24 16:50:38",26.6258733,60.1249316,1736.50779
"2022-03-24 16:50:43",26.6247282,60.1240996,1736.65967
"2022-03-24 16:50:48",26.6236445,60.1233111,1736.80347
"2022-03-24 16:50:53",26.6227055,60.1226155,1736.92874
"2022-03-24 16:50:58",26.6218549,60.1219081,1737.04664
"2022-03-24 16:51:03",26.6210441,60.1211489,1737.16425
"2022-03-24 16:51:08",26.6202785,60.1203718,1737.27924
"2022-03-24 16:51:13",26.6195616,60.1195478,1737.39357
"2022-03-24 16:51:18",26.6188519,60.1186419,1737.51335
"2022-03-24 16:51:23",26.6181074,60.1177135,1737.63737
"2022-03-24 16:51:28",26.6173347,60.116737,1737.76705
"2022-03-24 16:51:33",26.6165344,60.1157205,1737.90174
"2022-03-24 16:51:38",26.6157798,60.1147161,1738.0322
"2022-03-24 16:51:43",26.6149996,60.1137241,1738.16359
"2022-03-24 16:51:48",26.6142319,60.1126853,1738.29762
"2022-03-24 16:52:03",26.6123117,60.1092242,1738.70269
"2022-03-24 16:51:58",26.6129009,60.1104297,NULL
"2022-03-24 16:51:53",26.6135023,60.1115666,NULL
"2022-03-24 16:52:08",26.6117389,60.1080136,1738.8389
"2022-03-24 16:52:13",26.611175,60.1067852,1738.97622
"2022-03-24 16:52:18",26.6105952,60.1055648,1739.11365
"2022-03-24 16:52:23",26.6100327,60.1043482,1739.24986
"2022-03-24 16:52:28",26.6094572,60.1031296,1739.38692
"2022-03-24 16:52:33",26.6088477,60.1018438,1739.53165
"2022-03-24 16:52:38",26.6082169,60.1005265,1739.68026
"2022-03-24 16:52:43",26.6075656,60.0991414,1739.8359
"2022-03-24 16:52:48",26.6069008,60.0977149,1739.99588
"2022-03-24 16:52:53",26.606227,60.0962776,1740.15727
"2022-03-24 16:52:58",26.6055315,60.0948355,1740.32023
"2022-03-24 16:53:28",26.6013942,60.0866001,1741.2597
"2022-03-24 16:53:33",26.6005194,60.0853303,1741.41912
"2022-03-24 16:53:38",26.5996408,60.08398,1741.58521
"2022-03-24 16:53:43",26.5987188,60.0825966,1741.75682
"2022-03-24 16:53:48",26.5977778,60.0812159,1741.92948
"2022-03-24 16:53:53",26.596841,60.0798257,1742.10262
"2022-03-24 16:53:58",26.5958851,60.0784257,1742.27781
"2022-03-24 16:54:03",26.5949593,60.0770343,1742.45031
"2022-03-24 16:54:13",26.593254,60.0740858,1742.79957
"2022-03-24 16:54:08",26.5940932,60.0756539,NULL
"2022-03-24 16:54:18",26.5923961,60.072484,1742.98528
"2022-03-24 16:54:23",26.5915049,60.070867,1743.17421
"2022-03-24 16:54:28",26.5906476,60.0692511,1743.36109
"2022-03-24 16:54:33",26.5898002,60.0676996,1743.54192
"2022-03-24 16:54:38",26.5889773,60.0662003,1743.7169
"2022-03-24 16:54:43",26.5881584,60.0646611,1743.89504
"2022-03-24 16:54:48",26.5873998,60.0631078,1744.07109
"2022-03-24 16:54:53",26.5867158,60.0614664,1744.25121
"2022-03-24 16:54:58",26.5861461,60.0596983,1744.43815
"2022-03-24 16:55:03",26.585637,60.0579183,1744.62404
"2022-03-24 16:55:08",26.5851332,60.0561818,1744.80563
"2022-03-24 16:55:13",26.5846316,60.0544711,1744.9847
"2022-03-24 16:55:18",26.5841371,60.0528166,1745.15823
"2022-03-24 16:55:23",26.5836869,60.0512931,1745.31783
"2022-03-24 16:55:28",26.5834064,60.0498272,1745.46694
"2022-03-24 16:55:33",26.5834231,60.0485243,1745.59656
"2022-03-24 16:55:38",26.5835308,60.0470962,1745.73912
"2022-03-24 16:55:43",26.583704,60.0455535,1745.89377
"2022-03-24 16:55:48",26.5838571,60.0440054,1746.0487
"2022-03-24 16:55:53",26.5840033,60.0424063,1746.2086
"2022-03-24 16:56:03",26.5841465,60.0391274,1746.53514
"2022-03-24 16:55:58",26.5841313,60.040788,NULL
"2022-03-24 16:56:08",26.5840577,60.0374403,1746.70325
"2022-03-24 16:56:13",26.583829,60.0357089,1746.87734
"2022-03-24 16:56:18",26.5835205,60.0339172,1747.05883
"2022-03-24 16:56:23",26.5832258,60.0321901,1747.23373
"2022-03-24 16:56:28",26.5829558,60.030518,1747.40274
"2022-03-24 16:56:33",26.5826746,60.0287894,1747.57751
"2022-03-24 16:56:38",26.5823847,60.0270255,1747.75591
"2022-03-24 16:56:43",26.5820966,60.0253117,1747.92937
"2022-03-24 16:56:48",26.5818436,60.02375,1748.08724
"2022-03-24 16:56:53",26.5816187,60.0223833,1748.22548
"2022-03-24 16:56:58",26.5813978,60.0211184,1748.35368
"2022-03-24 16:57:03",26.5810814,60.0198268,1748.48689
"2022-03-24 16:57:08",26.5806444,60.0184975,1748.62777
"2022-03-24 16:57:13",26.5801281,60.0170973,1748.77843
"2022-03-24 16:57:18",26.5796001,60.0157229,1748.92722
"2022-03-24 16:57:23",26.5790728,60.0143207,1749.07854
"2022-03-24 16:57:28",26.5785657,60.0129682,1749.22442
"2022-03-24 16:57:33",26.5780684,60.0116074,1749.37065
"2022-03-24 16:57:38",26.5775625,60.0102791,1749.51427
"2022-03-24 16:57:43",26.5770782,60.008966,1749.65556
"2022-03-24 16:57:48",26.5766795,60.0075803,1749.80037
"2022-03-24 16:57:53",26.5763304,60.006067,1749.95583
"2022-03-24 16:57:58",26.5759531,60.0045446,1750.11298
"2022-03-24 16:58:03",26.5755794,60.0030586,1750.26654
"2022-03-24 16:58:08",26.5752235,60.0016617,1750.41103
"2022-03-24 16:58:13",26.5748968,60.0003047,1750.55083
"2022-03-24 16:58:18",26.5745546,59.9989222,1750.69353
"2022-03-24 16:58:23",26.5742402,59.9975718,1750.83234
"2022-03-24 16:58:28",26.5740031,59.9962446,1750.96698
"2022-03-24 16:58:33",26.5738018,59.994825,1751.10996
"2022-03-24 16:58:38",26.5736078,59.9934043,1751.25293
"2022-03-24 16:58:43",26.5733951,59.9920344,1751.39125
"2022-03-24 16:58:48",26.5731986,59.9905801,1751.53756
"2022-03-24 16:58:58",26.572745,59.9876685,1751.83157
"2022-03-24 16:58:53",26.5729797,59.9891321,NULL
"2022-03-24 16:59:08",26.5722151,59.9842965,1752.17216
"2022-03-24 16:59:13",26.5719853,59.9825872,1752.34411
